"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-08",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-09",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-10",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-11",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-12",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-13",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-14",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-15",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-16",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-17",,"90",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-18",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-19",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-20",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-21",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-22",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-23",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-24",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-25",,"90",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-26",,"90",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-27",,"90",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-28",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-29",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-30",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-05-31",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-01",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-02",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-03",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-04",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-05",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-06",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-07",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-08",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-09",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-10",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-11",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-12",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-13",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-14",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-15",,"90",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-16",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-17",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-18",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-19",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-20",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-21",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-22",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-23",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-24",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-25",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-26",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-27",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-28",,"89",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-29",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-06-30",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-01",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-02",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-03",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-04",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-05",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-06",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-07",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-08",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-09",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-10",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-11",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-12",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-13",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-14",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-15",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-16",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-17",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-18",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-19",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-20",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-21",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-22",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-23",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-24",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-25",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-26",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-27",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-28",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-29",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-30",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-07-31",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-01",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-02",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-03",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-04",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-05",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-06",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-07",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-08",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-09",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-10",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-11",,"88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-12",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-13",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-14",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-15",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-16",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-17",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-18",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-19",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-20",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-21",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-22",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-23",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-24",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-25",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-26",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-27",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-28",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-29",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-30",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-08-31",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-01",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-02",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-03",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-04",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-05",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-06",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-07",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-08",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-09",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-10",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-11",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-12",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-13",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-14",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-15",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-16",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-17",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-18",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-19",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-20",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-21",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-22",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-23",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-24",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-25",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-26",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-27",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-28",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-29",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-09-30",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-01",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-02",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-03",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-04",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-05",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-06",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-07",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-08",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-09",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-10",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-11",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-12",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-13",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-14",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-15",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-16",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-17",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-18",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-19",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-20",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-21",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-22",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-23",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-24",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-25",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-26",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-27",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-28",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-29",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-30",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-10-31",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-01",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-02",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-03",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-04",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-05",,"78",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-06",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-07",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-08",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-09",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-10",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-11",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-12",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-13",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-14",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-15",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-16",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-17",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-18",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-19",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-20",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-21",,"78",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-22",,"76",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-23",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-24",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-25",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-26",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-27",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-28",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-29",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-11-30",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-01",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-02",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-03",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-04",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-05",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-06",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-07",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-08",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-09",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-10",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-11",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-12",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-13",,"78",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-14",,"76",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-15",,"76",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-16",,"76",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-17",,"77",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-18",,"73",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-19",,"72",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-20",,"74",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-21",,"74",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-22",,"71",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-23",,"72",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-24",,"77",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-25",,"78",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-26",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-27",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-28",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-29",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-30",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2005-12-31",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-01",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-02",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-03",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-04",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-05",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-06",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-07",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-08",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-09",,"79",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-10",,"78",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-11",,"78",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-12",,"80",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-13",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-14",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-15",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-16",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-17",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-18",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-19",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","2006-01-20",,"84",,
